;ABI.BR;ADSGn.DE;ADYEN.AS;AD.AS;AIRP.PA;AIR.PA;ALVG.DE;AMA.MC;ASML.AS;AXAF.PA;SAN.MC;BASFn.DE;BMWG.DE;BAYGn.DE;BNPP.PA;CRH.I;DAIGn.DE;DANO.PA;DPWGn.DE;DB1Gn.DE;DTEGn.DE;ENEI.MI;ENGIE.PA;ENI.MI;ESLX.PA;FLTRF.I;IBE.MC;ITX.MC;INGA.AS;ISP.MI;PRTP.PA;KNEBV.HE;OREP.PA;LVMH.PA;LINI.DE;MUVGn.DE;NOKIA.HE;PERP.PA;PHG.AS;PRX.AS;SAF.PA;SASY.PA;SAPG.DE;SCHN.PA;SIEGn.DE;TOTF.PA;SGEF.PA;VIV.PA;VOWG_p.DE;VNAn.DE
23/04/2015;113,1;73,25;;18,54844441;97,48191652;65,64;159,65;41,23;100;23,11;6,013795016;90,47;110,25;132,0163443;58,01;25,81;86,19;66,79;29,6;75,54;16,655;4,23;18,40355968;17,09;112,95;79,73224215;4,872622899;29,075;13,795;3,044;157,093781;40,1;175;159,3;;190,9;7,16106228;116,3;26,62000488;;69,11;95,35;68,91;69,39;88,5954888;48,415;56,27;22,96;228,55;29,69659589
24/04/2015;113,6;74,41;;18,61354424;96,03296979;65,14;156,05;41,425;99,11;22,87;6,08967598;91,39;110,45;133,1480535;58,99;26,55;87,16;66,98;30,12;74,74;17,005;4,35;18,76346016;17,03;114;79,59634595;4,942312833;29,28;13,97;3,076;156,0712771;41,24;175,75;161,05;;181,85;7,0091164;117,25;26,81602848;;68,83;95,86;69,12;69,4;89,5420218;48,005;56,69;23,09;233,05;29,73465625
27/04/2015;115,4;76,51;;18,55345208;97,68315912;65,75;158,15;42;101,3;23,325;6,189326886;93,7;113;136,1495433;59,17;26,67;89,55;67,48;30,58;75,14;17,325;4,342;18,97745504;17,38;114,9;79,49927724;4,969864667;29,925;14,305;3,156;158,6275369;40,93;179,25;162,65;;182,35;6,9601016;116,9;27,1002627;;68,28;97,33;70,72;70,65;91,94892;49,17;56,27;23,12;245,45;30,44353046
28/04/2015;113,1;76,27;;18,34813723;96,03296979;62,9;155;41,675;99,95;22,5;6,262465165;92,34;109,85;132,262368;58,61;26,425;88,93;66,37;29,96;74,95;17,095;4,334;18,78777776;17,38;111,85;79,30513981;4,95608875;29,515;14,245;3,088;157,8838977;40,11;174;158,85;;178,75;6,84736756;114,75;25,74769986;;68,03;94,15;69,81;69,17;91,272825;49,68;56,22;22,805;240,3;29,93447314
29/04/2015;108,8;73,38;;17,38666279;93,37656744;60,58;152,05;41,18;96,98;22,245;6,15641466;89,07;106,35;126,948255;57,35;25,245;86,14;64,38;29,17;72,32;16,5;4,236;18,22360944;17,12;108,05;78,30533205;4,903416126;28,71;14,005;2,998;157,5585555;38,88;169,2;155,75;;175,5;6,63660392;110,4;25,39485738;;65,23;91,56;68,62;66,88;87,8833354;48,435;54,77;22,27;230,75;29,2636593
30/04/2015;108,9;73,42;;17,32657064;94,02054376;62;152,6;40,83;96,71;22,615;6,176527687;89,48;106,1;127,8339405;56,44;25,115;86,33;64,51;29,555;74,31;16,475;4,236;17,70807632;17,18;108,75;77,41229987;4,843450369;28,675;13,795;3,016;153,4220625;38,47;170,45;156,6;;174,9;5,92588932;111;25,14492729;;65,25;91,2;67,93;66,84;87,9013646;48,485;54,82;22,415;231,45;28,60711809
01/05/2015;108,9;73,42;;17,32657064;94,02054376;62;152,6;40,83;96,71;22,615;6,176527687;89,48;106,1;127,8339405;56,44;24,825;86,33;64,51;29,555;74,31;16,475;4,236;17,70807632;17,18;108,75;76,41249211;4,843450369;28,675;13,795;3,016;153,4220625;38,47;170,45;156,6;;174,9;5,92588932;111;25,14492729;;65,25;91,2;67,93;66,84;87,9013646;48,485;54,82;22,415;231,45;28,60711809
04/05/2015;106,5;75,58;;17,30153224;95,4694905;61,6;154,85;41,14;96,78;22,735;6,170128088;89,24;106,75;128,0307595;56,75;24,825;87,55;64,97;29,84;74,44;16,98;4,236;17,54271664;17,34;110,3;76,41249211;4,866140115;28,605;14,03;3,05;156,5825291;39,5;173,35;159,5;;175,55;5,76904196;114;24,93420192;;65,15;92,29;68,46;67,38;88,8208538;48,13;54,6;22,415;230,85;28,04572778
05/05/2015;104,8;73,88;;17,05114827;93,41681596;59,9;150,55;39,955;94,75;22,275;5,960769763;85,93;106,5;124,4388128;55,04;25,02;85,25;63,68;29,095;73,42;16,445;4,084;17,2898136;17,04;106,95;76,19894094;4,744587906;27,71;13,7;2,952;153,886837;38,4;166,7;154,65;;172,1;5,6857168;110,85;24,68917242;;63,98;90,04;66,75;67;86,7565104;47,675;53,76;22,01;228,5;27,2131574
06/05/2015;105,95;73,31;;16,89090253;93,98029524;60,28;154,2;39,76;93,67;22,54;6,024765757;86,35;104,1;124,9308603;56,03;25,01;84,67;63,93;29,175;73,52;16,475;4,12;17,49408144;17,03;107,3;76,32513027;4,733243033;27,855;13,725;3,01;149,9827312;38,29;167,75;154,25;;173,35;5,60239164;109,9;24,58135944;;63,91;90,44;66,29;67,64;87,306401;47,845;53,3;22,085;220,8;26,7374029
07/05/2015;106,25;73,21;;16,8258027;93,61805856;60,36;147,65;39,88;93,86;23,18;6,037564956;86,13;104,6;125,373703;56,35;24,96;85,25;62,14;29,25;74,23;16,415;4,06;17,45517328;16,77;106,8;75,94656228;4,772950088;28,03;13,995;3,074;150,1221635;38,92;168,6;155,9;;173,35;5,83766268;109,55;24,33142935;;65,09;89,89;67,18;66,91;85,9632256;46,765;52,75;22;225;26,98479524
08/05/2015;109,6;73,74;;17,26147081;97,07943132;63,4;151;40,41;96,35;23,445;6,216753741;88,35;109,5;130,6386113;57,41;25,93;88,07;63,89;29,965;75,5;16,925;4,226;18,0193416;17,23;111,55;76,33483714;4,933399004;29,045;14,26;3,146;152,3995586;39,48;173,45;160,8;;174,6;6,0778352;111,3;24,89989779;;67,25;91,69;67,92;68,49;87,5407806;48;53,67;22,75;232;28,02194005
11/05/2015;109,45;74,02;;18,20792221;95,6707331;62,09;149,35;40,735;97,52;22,325;6,208525684;87,54;109,3;130,294178;56,86;25,725;88,06;62,91;29,76;76,25;16,86;4,204;17,8977536;17,08;109,75;76,27659591;4,955278402;28,92;14,345;3,206;152,5389909;39,22;170,15;158,35;;173,65;6,12194852;110,45;24,28242345;;66,55;88,93;67,99;68;87,216255;47,515;53,1;22,675;227,3;28,22651449
12/05/2015;107,45;73,84;;18,45830618;94,30228341;60,71;145,5;41,175;96,55;22,165;6,117102835;85,91;106,35;128,4243975;56,11;25,3;85,68;62,17;28,465;75,8;16,6;4,162;17,751848;16,98;107,65;75,71359737;4,949605965;28,795;14,34;3,202;153,3291076;38,66;168,25;155,9;;172,2;6,01411596;109;23,93448156;;65;88,69;67,02;67,61;86,404941;46,98;52,67;22,365;220,55;27,51764028
13/05/2015;106,35;73,48;;18,23796828;93,8997982;60,2;145,15;40,905;95,58;22,47;6,095161351;84,77;104,9;126,8006408;55,99;24,99;84,36;62,01;27,59;74,66;16,005;4,19;17,30926768;16,99;106,3;75,32532251;4,991744065;28,595;14,335;3,272;153,3291076;39,15;166,25;154,4;;171,5;5,99941152;108,25;23,75806032;;63,77;88,19;66,82;68,08;85,2420576;47,03;52,66;22,25;218,1;27,75551753
14/05/2015;108;74,75;;18,16786077;95,2682479;60,87;148,35;40,755;97,06;22,76;6,152757746;86,89;104,6;128,916445;56,9;25,155;86,57;62,81;28,14;72,82;16,275;4,256;17,387084;17,25;108,9;76,19894094;5,013623462;28,945;14,53;3,29;155,5600252;39,15;170,15;158,85;;173,15;5,99941152;109,25;24,012891;;64,25;89,26;67,83;69,32;86,855671;47,335;53,72;22,5;220,85;28,04572778
15/05/2015;107,45;74,4;;18,44829082;94,42302897;60,86;146,95;40,94;97,28;22,785;6,073219867;85,98;102;128,3751928;56,74;25,035;85,03;62,51;28,145;72,42;15,98;4,202;17,3384488;16,95;108,85;77,7423335;5,020916595;28,655;14,505;3,324;154,9093409;39,56;168,4;158,75;;172,5;5,9307908;108,55;24,20401401;;63,72;88,08;67,48;68,41;86,4319848;46,47;53,6;22,35;215,7;28,39302856
18/05/2015;108,05;75,37;;18,41323706;93,37656744;61,5;148,8;41,535;97,63;22,825;6,046707241;86,86;103,35;131,7703205;56,65;25,05;86,47;62,76;28,335;72,15;16,44;4,206;17,3141312;16,41;108,9;79,57549414;5,03550286;29;14,495;3,244;156,5360516;39,21;169,8;160,15;;173,1;5,96510116;109,45;24,11580339;;64,15;89,23;68,02;68,44;86,9728608;46,67;53,4;22,255;222,35;28,65945108
19/05/2015;111,2;76,31;;18,72371318;95,42924198;62,81;152;42,355;99,9;23,66;6,14452969;88,38;107,15;135,3130625;57,41;25,77;89,37;63,58;28,695;74,28;16,935;4,338;17,7761656;16,74;110,85;79,52694289;5,130313583;29,7;14,86;3,342;158,3021947;39,58;174,8;165,95;;175,3;6,19547072;111,5;24,42944115;;65,12;91,35;69,06;69,88;88,3340654;47,305;55,04;22,515;233,2;29,35405265
20/05/2015;111,5;76,33;;18,73372854;95,34874494;63,34;151,65;42,305;100,75;23,85;6,183841515;87,95;106,45;135,0670388;56,85;25,91;89,71;63,6;28,79;74,03;16,96;4,4;18,13120256;16,79;111,35;78,63359994;5,218641522;30,22;15;3,35;157,2796908;40,07;175;166;;175;6,31800772;112,4;24,67937124;;65,59;91,57;69,19;70,02;88,3611092;47,4;55,29;22,97;232,6;28,96869151
21/05/2015;111,75;75,71;;18,84890517;95,54998754;63,94;152,4;42,785;100,5;23,93;6,201211856;87,98;105,35;135,5590863;56,47;25,935;89,97;63,28;29,075;74,2;17,03;4,404;18,15065664;16,86;111,45;78,94432792;5,21945187;30,475;14,97;3,34;154,6769536;39,96;174,9;165,6;;175,6;6,52877136;112,1;24,66466947;;65,94;92,38;68,3;70,41;88,6225326;47,82;55,46;22,915;230,5;28,62139072
22/05/2015;111,35;75,2;;18,74875158;95,42924198;63,73;152;42,24;100,5;23,935;6,179270372;87,9;104,8;134,9194245;57,01;25,74;89,7;63,61;28,87;74,36;16,255;4,406;18,2138824;16,85;113,35;78,90548692;5,19433108;30,475;15;3,35;151,516487;39,9;174,8;166,4;;175;6,45524916;111,95;24,70387419;;66,05;92,3;68,02;70,11;88,478299;47,73;55,47;23,175;229,95;28,58333036
25/05/2015;111,45;75,2;;18,79882837;95,2682479;63,36;152;41,805;100,1;23,805;6,04762147;87,9;104,8;134,9194245;56,23;25,62;89,7;63,62;28,87;74,36;16,255;4,324;17,995024;16,5;112,7;79,13853291;5,05657191;30,05;14,98;3,28;152,3530811;39,5;174,2;165,9;;175;6,3964314;112,1;24,71367537;;65,96;91,33;68,02;69,56;88,478299;47,545;55,15;23,06;229,95;28,58333036
26/05/2015;110,55;73,68;;18,54844441;94,30228341;63,49;149,65;41,66;99,94;23,78;5,988196618;86,03;103,6;132,3115728;55,57;25,11;88,46;63,52;28,715;72,95;15,795;4,348;17,91720768;16,45;112,05;78,58504869;5,029020076;30,07;14,795;3,258;150,9587576;39,1;173,6;165;;173,25;6,4209388;111;24,54705531;;66,03;90,64;67,3;69,09;87,486693;46,825;55,03;23,385;226,35;28,19321167
27/05/2015;112,3;73,76;;18,93403572;96,71719463;65,26;150,3;42,095;102,4;24,165;6,095161351;86,85;104,9;134,7226055;56,47;25,945;89,21;64,32;29,265;74;16,085;4,446;18,359788;16,68;113,8;78,84722543;5,119779059;30,9;15,17;3,368;150,9587576;39,17;177,65;167,85;;173,5;6,65130836;112,55;24,83128953;;67,21;93,53;68,15;71,28;88,5864742;47,4;56,33;23,66;229,4;28,54527
28/05/2015;112,25;72,96;;18,95406643;96,63669759;64,64;146,8;42,355;103,8;23,745;6,025679986;86,24;103,05;131,278273;56,15;25,815;87,58;64,17;28,15;74,68;16,085;4,456;18,31601632;16,57;113,7;78,56562819;5,143279152;30,735;15,145;3,352;150,9587576;39,08;176,5;166,55;;171,35;6,62189948;113,25;24,6989736;;66,73;92,27;68,12;71,06;87,7751602;46,925;55,39;23,555;226,85;28,0695155
29/05/2015;109,45;71,53;;18,54343673;94,42302897;62;142,75;41,435;101,75;22,915;5,927857537;84,2;100,7;127,0958693;54,93;25,52;85,28;62,53;27,445;72,93;15,645;4,418;17,873436;16,39;111,15;78,4102642;5,101951401;30,16;14,975;3,282;148,6813626;38,17;171,95;162,15;;168;6,51406692;112,55;24,31182699;;64,41;89,15;67,39;68,78;86,3418388;45,975;54,08;23,19;221;27,39394411
01/06/2015;109,45;71,68;;18,55845976;94,54377453;61,82;142,6;41,45;101,85;22,93;5,901344911;84,16;100,75;128,2275785;54,85;25,52;85,74;63,22;27,28;73,56;15,645;4,41;17,74212096;16,28;111,35;78,4102642;5,101951401;30,805;14,83;3,28;148,4954528;38,21;173,6;163,2;;166,95;6,53857432;114,4;24,37063407;;64,92;90,06;67,6;68,77;86,7024228;46;54,79;23,38;220,35;29,00675187
02/06/2015;108,85;71,23;;18,24798364;93,41681596;61,51;142,75;41,385;99,28;22,94;5,984539704;83,21;100,2;126,7022313;55,53;24,68;83,66;62,58;26,94;73,41;15,455;4,396;17,59135184;16,33;110,4;77,6819955;5,071158175;30,66;14,885;3,306;148,2165881;38,57;169,65;165,1;;166,7;6,494461;108,85;24,15010752;;64,4;89,64;67,2;67,24;86,495087;46,155;54,76;23,52;216,95;27,76027508
03/06/2015;109,2;72,09;;19,31962703;94,34253193;61,43;144,15;37,36;99,65;22,98;6,036650728;84,38;101,25;127,4403025;56,77;25,27;83,8;63,05;26,95;73,73;15,545;4,372;17,61566944;16,3;111,55;77,53634175;5,074399567;30,575;14,95;3,324;150,168641;38,05;170,55;165,55;;167,45;6,45524916;107,85;24,07659867;;63,65;91,12;67,36;68,03;87,5227514;46,375;54,29;23,63;217,8;26,31873894
04/06/2015;107,9;71,27;;19,15938129;93,33631892;60,77;143,65;37,795;99,24;22,755;6,008309645;83,25;100,3;126,8006408;56,34;24,82;82,94;62,38;26,795;74,48;15,75;4,266;17,34817584;15,98;111;76,94401654;4,995795805;30,355;14,9;3,3;148,72784;37,43;170;163,45;;166,05;6,48955952;107,05;24,07169808;;63,12;91,15;66,82;67,29;87,1982258;45,5;53,77;23,36;217,65;26,39961721
05/06/2015;107,15;70,15;;18,74875158;91,76662662;59,66;143,1;36,9;98,14;22,405;5,97448319;82,16;99,59;124,2911985;55,3;24,795;81,85;61,17;26,51;73,67;15,5;4,206;17,15363504;15,83;108,75;75,88559935;4,95203701;30,005;14,615;3,212;145,8462381;37,36;166,65;160,3;;165,15;6,31800772;105;23,66494911;;61,72;89,14;66,31;67,09;86,1615468;45,555;53,3;23,55;213,9;25,94289289
08/06/2015;107,7;70,06;;18,64859799;90,84091065;59,15;140,45;36,685;96,49;22,12;5,887631484;80,87;97,37;122,02778;54,63;24,815;80,28;60,79;26,24;72,77;15,43;4,194;16,91532256;15,72;107,65;75,64284311;4,930157612;29,64;14,385;3,176;144,7772568;37,33;165,85;160,25;;162,8;6,24448552;104,9;23,58653967;;61,23;88,09;65,65;66;85,3953058;44,185;52,63;23,585;210,75;25,62413737
09/06/2015;107,2;69,25;;18,24798364;91,12265029;58,95;139,75;35,3;96,38;22,155;5,890374169;80,85;98,04;122,2738038;54,39;24,47;80,85;60,47;25,855;71,65;15,015;4,16;16,79373456;15,78;106,25;75,54574062;4,90584717;29,995;14,415;3,156;143,0575911;36,9;164,7;155,15;;161,8;6,23468256;105,45;23,58163908;;61,05;87,85;64,83;66,02;84,5299042;44,08;52,25;23,84;212,65;25,91910516
10/06/2015;108,5;71,09;;18,44328314;93,09482779;60,53;142,2;35,335;96,8;22,53;6,004652731;83,01;100,8;127,6371215;55,56;25,235;83,51;61,32;26,815;72,94;15,34;4,248;17,05150112;16,33;108,8;75,44863813;4,974726755;29,855;14,715;3,27;149,0531822;37,78;167,8;161,55;;164,3;6,30330328;106,8;23,99818923;;61,86;89,24;65,3;65,96;85,864065;45,025;52,81;23,97;217,95;25,89055989
11/06/2015;109,55;71,97;;18,56847512;94,34253193;61,45;144,65;36,48;97,87;22,775;6,011966559;83,78;101,25;127,735531;56,02;25,97;84,62;61,58;26,705;73,52;15,46;4,27;17,04177408;16,36;109,6;75,44863813;4,999847545;30,23;14,81;3,288;147,8447685;38,34;168,75;165,5;;165,85;6,31310624;106,75;24,44414292;;62,04;90,45;66,02;65;86,1164738;45,4;53,02;23,8;216,75;26,43292002
12/06/2015;108,05;70,14;;18,3080758;92,49109999;60,44;142,5;36,15;96,1;22,51;5,925114852;82,2;99,92;125,3244983;55,3;25,525;84,15;60,68;26,43;72,89;15,405;4,212;16,69160064;16,04;107,9;75,20588189;4,971485363;29,405;14,65;3,254;148,6348851;37,74;165,65;162,35;;163,85;6,24448552;105;23,88057507;;61,63;89,2;65,41;63,77;84,9265466;44,56;52,3;23,69;213,4;26,41864739
15/06/2015;106,95;69,12;;18,10276094;90,76041361;59,29;139,75;35,325;95,2;22,085;5,796208635;81,1;98,59;122,0769848;53,96;25,345;82,25;60,34;26,2;71,9;15,025;4,124;16,42897056;15,74;105,1;75,44863813;4,872622899;29,06;14,35;3,15;146,8222646;37,06;163,2;159,85;;161,3;6,09744112;104,5;23,36601312;;60,91;87,1;64,26;63,59;83,249831;43,885;51,12;23,6;208,75;24,95332353
16/06/2015;107,9;69,58;;18,11778398;91,20314733;59,37;140,15;35,93;96,72;22,52;5,791637492;80,94;98,35;124,4880175;53,67;25,44;82,8;60,84;26,24;72,31;15,03;4,128;16,44842464;15,75;106,35;75,44863813;4,891260905;29,095;14,36;3,154;144,4519146;36,79;164,95;160,3;;161,3;6,23958404;105,05;23,2287966;;61,21;87,58;64,7;63,63;83,5382982;43,905;51,65;23,585;209,8;25,17692814
17/06/2015;107,45;68,98;;17,81732322;90,96165621;57,96;139,3;35,98;95,61;22,365;5,759639495;80,74;97,01;123,208694;53,14;25,65;81,57;60,01;25,92;72,19;15,19;4,122;16,45328816;15,74;104,9;75,55545087;4,87667464;28,935;14,25;3,126;142,732249;36,45;162,35;159,2;;160,45;6,2003722;104,45;22,94456238;;60,65;86,04;64,51;63,04;83,2678602;44,39;50,99;23,725;207,35;24,67
18/06/2015;107,15;70,03;;18,09775326;91,56538402;57,69;141,85;36,13;95,28;22,535;5,808093605;81,84;97,88;126,0133648;53,08;25,71;81,66;59,52;26,315;73,8;15,405;4,206;16,59433024;15,84;105,9;75,73994561;4,900985082;29,125;14,375;3,18;143,2435009;36,31;163,75;159,9;;161,7;6,2248796;105;22,84164999;;61,12;86,37;64,1;63,27;84,3405976;44,3;51,6;23,49;210,25;24,19
19/06/2015;108,4;68,85;;18,14282238;91,16289881;58,94;140,1;35,97;96,1;22,42;5,856547715;80,92;97,74;125,6689315;53,61;26,2;81,6;59,11;26,165;73,35;15,34;4,268;16,60405728;16,04;106,25;75,73994561;4,907467866;29,465;14,58;3,222;143,8012303;36,31;161,8;159,95;;160,65;6,2248796;104,8;22,80734586;;62,24;86,42;63,99;63,06;84,3045392;44,125;52,2;23,295;210;24,465
22/06/2015;110,75;70,57;;18,64359031;95,50973902;60,64;146,5;36,89;99,06;23,3;6,203954542;84,61;102,3;131,475092;56,32;26,595;85,48;60,61;27;75,14;16,16;4,234;17,17308912;16,81;110,2;75,76907636;5,151382633;30,62;15,3;3,386;148,4489753;37,08;168,2;168;;164,45;6,371924;105,6;23,30720604;;63,21;90,8;66,29;65,51;87,1351236;45,42;54,34;24,125;217,9;25,05
23/06/2015;112,55;70,93;;18,98411251;96,31470943;61,99;147;37,315;99,72;23,375;6,217667969;85,25;104,35;132,5575965;57,36;27,1;86,74;60,96;27,485;75,99;16,345;4,224;17,29954064;16,82;111,75;75,57487137;5,126261843;30,955;15,375;3,416;149,7038665;37,57;169,7;170,35;;164,9;6,45524916;106,55;23,53263318;;64,03;92,07;66,64;65,87;87,0900506;46,045;54,8;24,52;220,2;25,415
24/06/2015;113,5;70,97;;18,2830374;95,99272126;61,69;146,05;36,76;98,92;23,455;6,150015061;83,85;103,25;131,7703205;56,86;26,68;85,85;60,47;27,13;76,04;16,275;4,194;17,24604192;16,86;112,05;76,22545808;5,135175672;30,69;15,295;3,388;150,7728478;37,76;169;170,85;;165,2;6,38662844;108;23,25820014;;63,57;92,6;66,08;66,02;86,5131162;46,51;54,82;24,4;218,4;25,62
25/06/2015;112,85;70,99;;17,69713891;96,23421239;61,83;146,1;36,715;99,13;23,53;6,15641466;83,45;103,7;131,278273;57,03;26,455;86,31;60,57;27,19;76,45;16,39;4,24;17,12445392;16,84;112;75,73994561;5,134365324;30,385;15,3;3,452;150,586938;37,82;167,45;170,9;;164,4;6,30820476;107,6;23,16018834;;63,49;92,35;66;65,82;85,9722402;46,445;54,95;23,83;218,65;26,21
26/06/2015;112,6;70,44;;18,02263807;96,55620055;61,51;146,5;36,855;98,74;23,855;6,197554942;83,15;103,5;130,8354303;57,63;26,24;86,61;60,66;27,2;77,05;16,285;4,36;17,01259296;16,83;112,95;75,73994561;5,147330893;30,715;15,485;3,478;151,7953517;38,06;168,65;171,2;;164,8;6,371924;108,2;23,05727595;;63,51;92,96;65,67;65,59;85,728846;46,42;55,05;23,555;219,35;26,5
29/06/2015;109,15;69,37;;17,21139401;93,13507631;59,3;141,15;36,12;94,17;22,6;5,782495207;79,95;99,3;125,5213173;54,81;25,525;82,81;59,07;26,405;74,68;15,655;4,124;16,3900624;16,1;108,75;75,73994561;4,947985269;29,425;14,63;3,266;151,0517125;37,35;161,95;163,6;;160,5;6,05822928;105,9;22,4937081;;61,63;89,53;63,62;62,96;83,0064368;44,64;52,83;22,91;211,9;25,475
30/06/2015;107,5;68,65;;16,8258027;91,32389289;58,2;139,7;35,755;92,7;22,63;5,726727269;78,82;98,18;123,5531273;54,15;25,32;81,64;57,99;26,205;74,25;15,45;4,064;16,18579456;15,92;107;74,64268742;4,896122993;29,155;14,81;3,252;148,8672724;36,4;160;157,15;;159;5,97000264;103,6;22,36629276;;60,79;88,24;62,6;61,93;81,446911;43,57;51,88;22,625;208;25,3
01/07/2015;110,55;70,41;;17,21640169;93,17532483;60,37;142,85;36,245;96,58;23,005;5,856547715;80,68;100,5;126,357798;55,37;25,5;84,1;59,2;26,53;76,27;15,605;4,15;16,27333792;16,06;109,25;76,41966307;4,942312833;29,36;15,23;3,344;153,375585;36,6;160,85;161,65;;161,3;6,12685;105,7;22,86615294;;62,13;89,7;63,63;62,87;82,5917652;43,89;53,3;23,185;216,25;25,99
02/07/2015;109,55;70,44;;16,91594093;92,00811774;59,52;141,8;36,21;94,1;22,6;5,818150118;79,72;99,2;124,8816555;54,71;25,58;82,98;59,14;26,305;77,56;15,5;4,134;16,50678688;15,9;107,3;76,29342983;4,990933717;28,96;14,93;3,258;151,1911449;36,02;159,35;158,9;;162,35;5,96510116;105,05;22,74363819;;61;89,08;63;62,08;81,7894658;43,905;53,1;22,975;213,45;25,54
03/07/2015;108,25;69,55;;16,77572591;91,84712366;59,21;141,6;35,945;93,61;22,545;5,773352922;79,67;98,9;123,8483558;54,27;25,5;82,75;58,7;26,135;77,33;15,395;4,118;16,26361088;15,73;107,15;77,11880103;4,937568992;28,835;14,85;3,244;150,0292086;35,9;158,35;157,65;;163,7;5,92588932;104;22,51821105;;61;88,18;62,46;61,87;81,6001592;43,785;53,3;22,665;212,7;25,66
06/07/2015;106,85;69,12;;16,61548017;90,19693432;58,38;138,65;35,89;92,44;21,81;5,610620251;78;97,26;121,240504;51,97;25,06;82,03;58,09;26,725;76,5;15,02;3,944;15,87452928;15,18;105,05;77,5266315;4,835525899;28,335;14,385;3,05;149,2855694;35,21;155,9;153,25;;160,75;5,82295824;103,25;22,41529866;;60,3;87,16;61,58;60,53;80,4282612;42,9;52,1;22,255;209,7;25,33
07/07/2015;106,1;66,8;;16,28497333;87,86252013;56,62;136;35,35;89,03;21,14;5,483542491;76,06;93,9;119,5675425;50,5;24,5;79,67;57,5;26,195;76,33;14,825;3,866;15,67026144;14,62;103,5;75,16704089;4,779566784;27,85;13,915;2,962;143,7547529;34,29;153,95;147,95;;159,75;5,63180052;102,6;21,93014025;;58,95;86,03;61,29;59,08;78,4991368;42,005;51,45;21,775;204,7;25,85
08/07/2015;107,6;66,99;;16,36008852;88,34550238;57,16;138,1;35,87;88,41;21,455;5,513712031;76,77;92,09;121,9785753;50,93;24,23;79,13;57,93;26,675;76,75;14,985;3,96;15,8550752;14,9;104,55;74,76892066;4,841286397;27,975;13,99;3,068;144,591347;34,6;155,6;149,35;;161,05;5,67101236;101,95;22,15556739;;60,12;87,02;62,39;60,01;79,4096114;42,245;51,64;22,325;199,35;26,115
09/07/2015;110,35;67,56;;16,84583342;91,08240177;58,6;141,4;36,525;91,54;22,095;5,708442699;78,62;93,99;125,2752935;52,38;24,92;80,99;59,4;27,435;78,22;15,59;4,116;16,27333792;15,45;108,1;73,93383921;4,96966319;28,6;14,61;3,21;147,7518136;35,14;159,75;153,4;;163,75;5,82295824;103,4;22,62112344;;60,88;89,38;63,72;61,11;81,1404146;43,305;52,85;22,71;203,7;26,875
10/07/2015;113,35;68,78;;17,19637097;93,85954968;60,4;146,45;37,28;92,47;23,015;5,922372166;81,69;95,2;130,6386113;54,49;25,64;82,92;60,94;28,16;79,82;16,375;4,226;16,779144;15,85;111,6;74,69123867;5,098862912;29,675;15,175;3,352;151,516487;35,17;164,65;158,75;;168,4;5,91118488;106,25;23,11608303;;62,74;92,47;64,81;63,1;82,979393;44,345;54,35;23,38;205,8;27,165
13/07/2015;115,05;70;;17,67210051;95,63048458;62,28;149,35;37,85;93,84;23,665;6,048535698;83,1;94,97;133,8861248;55,77;26,3;83,53;61,63;28,44;83,32;16,55;4,276;16,9980024;15,87;113,65;77,96359273;5,103800481;30,095;15,49;3,416;153,2361527;35,91;166,6;162;;170,9;6,0288204;108,2;23,44442256;;63,6;95,02;66,21;63,99;84,5299042;44,675;55,32;24,265;205,8;27,55
14/07/2015;115,3;69,78;;17,60700068;95,6707331;62,88;150,8;38,155;94,2;23,81;6,013795016;83,56;94,67;135,1654483;56,36;26,345;83,33;62,15;28,315;83,5;16,68;4,266;17,0952728;15,84;115,55;78,37142321;5,119436116;30,465;15,565;3,412;153,7474046;36,43;168,9;162,7;;172,1;5,99941152;109,6;23,50322964;;64,9;96,62;66,65;64,02;84,6561086;45,1;55,74;24,29;200,8;27,575
15/07/2015;116,35;70,02;;17,64205444;96,31470943;63,69;151,65;38,6;98,26;23,895;6,061334897;83,9;93,55;133,8861248;56,29;26,55;83,29;61,73;28,495;84,82;16,835;4,338;17,143908;16,03;117,05;79,12882266;5,20748943;30,48;15,61;3,462;152,3066037;34,7;169,6;161,5;;173,1;6,03862336;109,35;23,56693731;;65,56;97,4;67,24;62,65;84,7552692;45,25;56,09;24,5;197,9;27,935
16/07/2015;118,1;71,6;;17,97756896;97,0391828;65,12;154,5;39,17;93,32;24,495;6,183841515;84,85;95,74;135,0670388;57,55;26,92;85,08;62,69;28,88;85,98;17,105;4,378;17,34817584;16,06;119,3;79,70172738;5,273323683;31,09;15,9;3,536;155,3276379;35,92;171,05;162,3;;174,3;6,03862336;110,5;23,84627094;;66,07;98,79;68,69;63,74;86,044357;45,74;56,67;24,6;200,9;28,16
17/07/2015;118,3;70,89;;17,94752288;97,20017688;64,65;154,15;38,975;92,22;24,485;6,137215862;84,43;95,58;134,7718103;57,31;26,89;84,44;62,53;28,64;87,27;16,975;4,352;17,17795264;15,95;119,15;79,62404538;5,270031971;31,09;15,81;3,558;155,3276379;38,39;170,35;166,95;;173,6;6,19547072;110,5;23,88547566;;66;99,06;68,4;63,89;85,9812548;45,64;56,59;24,38;200;28,3
